gene	oe_lof
TBC1D10B	0.067816
WDR33	0.12563
NRG2	0.06751599999999999
UBN2	0.10146000000000001
UBR2	0.13807
FAM193A	0.10142000000000001
SLC6A8	0.044864999999999995
SARS	0.067544
MLLT4	0.12865
SRCIN1	0.092863
CACNA1D	0.14269
ST5	0.1084
MAP3K1	0.11383
IGSF1	0.10187
COG3	0.10171000000000001
JAK1	0.11395
RAB14	0.0
EVI5L	0.093709
DYRK1A	0.082845
NEURL4	0.1184
DAB1	0.068307
KCNH4	0.093998
ARHGEF11	0.13263
CCAR1	0.12304000000000001
THSD7A	0.1376
SOX6	0.09387100000000001
FGFR1	0.094037
TTYH3	0.068219
ROCK2	0.13005999999999998
ANKS1B	0.11454
NFASC	0.11918
WASF1	0.045346
SENP6	0.11427000000000001
CSNK1A1	0.045337
WDR48	0.093748
GCLM	0.0
RPS8	0.0
FAF2	0.06858600000000001
HS6ST3	0.0
RBM4	0.0
CSNK1G1	0.068633
ACACA	0.14874
COL11A1	0.14411
U2AF1	0.0
ATP7A	0.09424600000000001
TPX2	0.09486599999999999
NUMA1	0.14104
NR2F2	0.0
TCF4	0.094955
HTATSF1	0.045727
TRAF6	0.045755000000000004
RSRC2	0.069037
SNRPA1	0.0
SNW1	0.083834
NXN	0.046035
CCT4	0.069155
SAMD4A	0.084368
RGAG1	0.045917
ZMIZ2	0.095055
ANP32A	0.0
GPM6A	0.0
ITCH	0.11599000000000001
XRCC6	0.069115
AGO4	0.1037
DDX39B	0.046048
ZNF536	0.084301
HNRNPA2B1	0.045898
EWSR1	0.095166
NUMBL	0.06922400000000001
STRBP	0.08430800000000001
CPEB1	0.0694
SUV39H1	0.0
FOXP2	0.11083
RXRB	0.046169999999999996
SP2	0.046137
AQR	0.13201
SEMA3F	0.10429000000000001
SMG7	0.12165
SRP54	0.069654
KDM3A	0.12548
FRS2	0.046119
BRD2	0.08454600000000001
ADAMTS6	0.12207
GIT1	0.095984
ATP13A3	0.12209
RAB2A	0.0
ASAP2	0.11721
PRKAR2B	0.046297000000000005
SMARCB1	0.046352
STAT5B	0.10465999999999999
HAUS7	0.0
SYCP1	0.1169
YTHDF3	0.046466
ARHGAP44	0.10486
MAP2K4	0.046375
WDR1	0.06988
NR2C2	0.069846
ARHGAP23	0.10452
SEMA6A	0.096546
BCL3	0.0
MGAT1	0.0
SOCS6	0.0
AFF3	0.1179
RP11-1055B8.7	0.13333
FNDC3A	0.12232
DPYSL3	0.070136
C17orf85	0.085631
ITSN1	0.14559
NOL4	0.085634
PROX1	0.070323
CAMKV	0.046623000000000005
ZBTB38	0.085589
UBQLN1	0.070301
ATXN7L1	0.07034800000000001
LYN	0.07019700000000001
SMAD4	0.070498
BRWD1	0.14816
ELAVL1	0.0
SF3B2	0.11272
CLCN3	0.097095
SLIT1	0.13429000000000002
TUBB2B	0.0
PHF19	0.085941
FAM135B	0.11798
FCHO2	0.097089
PRDM2	0.11814000000000001
DNAJC6	0.10574000000000001
ATP2B3	0.086074
RAPGEF1	0.11840999999999999
NTN1	0.046785
FEZF2	0.0
FBXO32	0.046699
PTBP2	0.070403
EFNB2	0.0
CDK17	0.085862
MAML3	0.10627
THRB	0.046988999999999996
MORC3	0.10625
RAPH1	0.106
CREB1	0.047046
IREB2	0.11317999999999999
GDF6	0.0
OLFM1	0.046945999999999995
SLC25A14	0.0
SLC16A2	0.0
TRAF3	0.07113799999999999
MAST3	0.11362
SPAST	0.0868
USP32	0.14079
LRP8	0.10665999999999999
GJC1	0.0
GABBR1	0.11325
PPP1R8	0.0
BMP2	0.0
P4HB	0.047251999999999995
GDA	0.071239
IQSEC1	0.098024
KPNA6	0.086658
LHX2	0.0
NFIB	0.07156
WIZ	0.07135599999999999
ZBTB43	0.0
BMPR1B	0.071438
TTC17	0.12480999999999999
PSMA7	0.0
E2F1	0.0
LIMK1	0.086991
APC2	0.11972000000000001
CSF1	0.047731
VAV1	0.12032999999999999
IGF2BP1	0.08739
UFD1L	0.047659
CDKL5	0.087497
MIER3	0.07177
CCT2	0.071923
SHROOM4	0.098842
TBX21	0.0477
HNRNPUL2	0.10805
CARD11	0.12605999999999998
PCNX	0.15103
PCNXL3	0.14309000000000002
SCHIP1	0.0
RAD23B	0.047800999999999996
PRPF4	0.087762
COL6A1	0.12599000000000002
DCLK1	0.09909
STK40	0.047901
FANCB	0.047779
SETD5	0.13025
HNRNPD	0.047945
TCERG1	0.12564
GNL1	0.087921
CPEB3	0.072245
PYGO1	0.0
CUL3	0.099704
LZTS3	0.048027
KIF5A	0.1263
INO80D	0.099462
SAFB2	0.1082
NAA30	0.0
PCBP2	0.048006
ZNF384	0.072437
LATS1	0.11558
MAML2	0.11558
CAMK1D	0.047957
TRIM46	0.088197
PIK3R1	0.10842
IL6ST	0.10832
ARHGAP6	0.072286
REL	0.072716
MAGED1	0.07288700000000001
GABRA2	0.048313999999999996
JAKMIP1	0.11589
PLXNA4	0.14155
CACNA2D2	0.1352
SNAP25	0.0
CCND2	0.0
FAM168A	0.0
PATZ1	0.048310000000000006
DENND1A	0.10885
KDM7A	0.11606
SOX30	0.073166
WDTC1	0.08906499999999999
THOC1	0.1006
FMNL1	0.11632999999999999
MRTO4	0.0
STK39	0.08898099999999999
IPO9	0.12245
HERPUD1	0.048552
REEP1	0.0
GPS1	0.073386
PLRG1	0.089437
UBE2K	0.0
PSMA6	0.0
CNOT6L	0.073314
AGAP1	0.11687
CSNK1D	0.048639
CELF4	0.073465
RDH10	0.0
MAP2K7	0.048993
GABPA	0.07368999999999999
KIF13A	0.15037999999999999
FAM169A	0.089687
ACTB	0.0
NUP205	0.15675
GNL3L	0.048917
PABPC4	0.08987
RALGAPA1	0.15297
FADS2	0.073548
FBXW7	0.10134
TMEM132D	0.089742
ATP11C	0.11032
CASKIN2	0.11023
NUDT21	0.0
BACH2	0.07402
PTPRM	0.14386
HMBOX1	0.073949
SOCS7	0.073866
HNRNPA3	0.049132999999999996
MAGED2	0.049203
PTGES3	0.0
SRSF11	0.073903
LSM14B	0.049305
NCSTN	0.10226
AIFM1	0.074313
ZNF704	0.049282
TTBK1	0.11109000000000001
PBX2	0.049279
YIPF5	0.0
KBTBD2	0.07431900000000001
SLC30A1	0.0
KIAA1468	0.13430999999999998
ZNF827	0.11145
PICALM	0.090537
PRKG1	0.10277
YWHAE	0.0
CRTC2	0.0909
PSMD6	0.049475
SMC2	0.13028
THBS1	0.1251
MAN1A2	0.090821
GMEB2	0.049787
SCFD1	0.11200999999999998
TNFRSF1A	0.049846
SSBP2	0.07495399999999999
CDYL	0.049666
REV1	0.13071
POLD3	0.074976
ESRP1	0.10319
FUS	0.10355
RARG	0.050001
EPB41L4B	0.1202
NDC1	0.10338
MSI2	0.050011
RBM14-RBM4	0.0
ZMAT2	0.0
AZIN1	0.049921
CRIM1	0.12043
PPP1R7	0.050265
RNF40	0.13166
MTMR1	0.07550599999999999
PRPF39	0.091894
EVL	0.075456
HEXIM1	0.0
DLG4	0.11327000000000001
KANSL1	0.1204
AMIGO1	0.0
DAZL	0.050375
RPL3	0.050474
CAMSAP1	0.13248
MDGA2	0.1044
TLE1	0.10434
LMTK2	0.12735
HCN4	0.092366
CHMP6	0.0
ACTN2	0.12109
HDAC7	0.12095
HELLS	0.12700999999999998
ENG	0.092876
SLMAP	0.12792
C6orf62	0.0
CACNA1B	0.15813
KHDRBS1	0.050693
TRIB2	0.0
VEZF1	0.050684
HERC1	0.18748
CCND3	0.0
GSPT2	0.0
TXLNA	0.07637100000000001
MED15	0.12835
FBXL5	0.093097
PCSK2	0.09311
FOSL2	0.0
CAMK2G	0.10544
SH3GLB1	0.050882
SLC2A1	0.050848000000000004
TAOK2	0.12809
TAOK3	0.12832000000000002
TSHZ1	0.076402
FBXO33	0.050759
YTHDF1	0.050729
YWHAB	0.0
TMEM259	0.050861
UBA2	0.093209
RBPJ	0.09311900000000001
ITPK1	0.051082999999999996
RPS6KA5	0.10554000000000001
SHH	0.0
PDLIM4	0.0
SRSF1	0.0
FOXJ2	0.093484
MEMO1	0.05108
BCL9L	0.11525
TOPORS	0.10589000000000001
IGBP1	0.0
LRCH2	0.076889
TOMM70A	0.093731
NOVA2	0.0
SLC38A2	0.07699
DCHS1	0.15685
SRGAP3	0.12934
PHC1	0.11534000000000001
DDB1	0.13443
PCDH1	0.09387000000000001
SCAI	0.11564
PPP4R1	0.12299000000000002
PTK2	0.14353
PLAGL2	0.0
MEF2D	0.077115
RPL18A	0.0
TNFSF13B	0.0
PIM3	0.0
GMPS	0.094515
GRID1	0.11613
HNRNPL	0.07763300000000001
NONO	0.051526999999999996
ELL2	0.09452200000000001
DNAJC11	0.10677
GRM7	0.10652
TMEM131	0.15617999999999999
LONP1	0.11623
SRC	0.07746499999999999
HSPA4	0.12362000000000001
KIAA1211L	0.077392
SPI1	0.0
TRIM27	0.07762100000000001
CEPT1	0.051509000000000006
RPL19	0.0
EPS15L1	0.13062
KPNA1	0.094819
CACNA2D1	0.14777
STK11	0.051630999999999996
GABRD	0.051580999999999995
EIF5B	0.14029
UHRF2	0.11639000000000001
CELSR3	0.17022
BRD1	0.12432
KLF7	0.0
RAB11FIP3	0.094724
RABL6	0.09485
GRAMD1B	0.11635999999999999
PUF60	0.07784500000000001
FBL	0.051861000000000004
TBX2	0.051753
ZRANB1	0.10729000000000001
ATP2A2	0.12482
FLT1	0.14517
ACTL6A	0.078124
HERC4	0.13116
AKAP4	0.051823
JADE1	0.10730999999999999
TRA2B	0.051934
BCAR1	0.09523
ADD3	0.10759
PSMC6	0.078207
POLR1B	0.12470999999999999
PRPF40B	0.13072
ASTN2	0.13659000000000002
GRIA2	0.11752
LNPEP	0.13167
RLIM	0.052048000000000004
RASIP1	0.095466
NAV2	0.16465
ILF2	0.078489
NUS1	0.0
NPTN	0.052015
WT1	0.07854
CLOCK	0.13172999999999999
KCNH3	0.11732000000000001
TOP2B	0.15225
DCTN2	0.07843
NCOA1	0.14577
RHEB	0.0
ANKRD34A	0.0
HDAC9	0.14235
ANKRD13C	0.09587000000000001
WWP1	0.13746
ZNF319	0.052211
WDR18	0.052355
CBX8	0.052364
LENG8	0.1256
KAL1	0.095842
LRRC8B	0.079203
ZBTB21	0.096428
MORC4	0.09625299999999999
ARHGAP29	0.1378
NELL2	0.13244
PDE8B	0.1185
ZNF281	0.079091
ARFGEF2	0.16407
PHF13	0.0
INPP4A	0.13252
MUC5B	0.18333
KDR	0.1506
BAI2	0.15050999999999998
NLGN4X	0.052400999999999996
LRP2	0.19529000000000002
CHRM3	0.052535000000000005
PITPNC1	0.05254400000000001
ZNF496	0.079081
USF2	0.052538999999999995
PDIA3	0.079445
FLNC	0.16868
MTMR4	0.13865
TRIP13	0.07948
ACE2	0.096752
KIRREL	0.10912999999999999
CELSR1	0.16835
HGF	0.13314
RYR2	0.19733
TM9SF4	0.11886
FAM160B1	0.11900999999999999
SYN1	0.052904
CAD	0.17132
FAF1	0.1192
FNIP1	0.13895
ETF1	0.07961900000000001
INHBA	0.0
SLC30A10	0.0
STT3B	0.11918
MRC1L1	0.096923
MEX3A	0.0
CAMK2A	0.10964000000000002
INTS3	0.14817
RNPS1	0.0
NFE2L1	0.097104
SLC6A3	0.09715
CELSR2	0.1729
TFAP2D	0.053059
PIK3CB	0.14414000000000002
ZC3H12C	0.10999
DOPEY1	0.17515999999999998
ZMIZ1	0.13435
ZYG11B	0.11008
SKIDA1	0.053119000000000006
SEPT9	0.080052
SCUBE3	0.13412000000000002
KLF6	0.0
SFMBT2	0.13409000000000001
DNM1	0.12772
ZNFX1	0.15852
RBBP4	0.080331
LEMD3	0.12045
RUSC2	0.14012
AKAP6	0.16193
TMEM132B	0.12050999999999999
RBM15B	0.080499
ZNF644	0.12799000000000002
AUTS2	0.13464
SIM1	0.1105
FAT3	0.1808
TP53BP1	0.16429000000000002
HECW1	0.16212000000000001
NEGR1	0.053302999999999996
XPO5	0.15314
SVEP1	0.18599000000000002
SCAF1	0.11092
DLGAP1	0.12057999999999999
DLX2	0.0
TTYH1	0.080845
CSNK1G2	0.053624
RAB35	0.0
PIAS2	0.09844800000000001
ADCY5	0.13523
GRM5	0.12077
BOD1L1	0.16716
PTPRS	0.165
EDNRA	0.053444000000000005
NRXN1	0.14962
ARHGAP32	0.15984
FRMD5	0.098285
VPS54	0.1351
UBE2R2	0.0
AMMECR1L	0.0537
CCT6A	0.080966
TCFL5	0.053719
PBX1	0.081067
TCP1	0.081058
IRF1	0.05405
PRKAG2	0.099222
LRP12	0.11175
EBF1	0.09908600000000001
FAM131B	0.054035
SOS2	0.15097
RAD21	0.098977
MOSPD2	0.053922000000000005
STXBP5	0.15083
KCNJ3	0.05389
POLR1A	0.1687
TP73	0.09911299999999999
CWC15	0.0
NDFIP1	0.0
EPHB1	0.12203
PHLPP1	0.14251
MAGI2	0.147
PPP2R2A	0.081651
ZNF618	0.12245
HECW2	0.16135
USP1	0.099271
PHACTR3	0.099359
FBXL20	0.099271
BRD7	0.11275
MTMR3	0.14765999999999999
CDK16	0.08190599999999999
HMGXB3	0.13754
MARK4	0.11265
FAM208A	0.15585
CALD1	0.13055
PPP2R4	0.054331
DLC1	0.15182
ELF2	0.081879
LIN9	0.11287
NRG1	0.09997400000000001
NRXN2	0.14799
GRIA1	0.13117
STMN2	0.0
TSKS	0.10032
IRF2BP1	0.054609000000000005
TMEM57	0.11337
NTRK3	0.123
TFAP2B	0.05461900000000001
DKFZP761J1410	0.0546
DEF6	0.11298
MKL1	0.11298
SMAD2	0.10008
MBD3	0.0
CBX1	0.0
HMGCR	0.13159
PLAGL1	0.0
TRIM8	0.08261900000000001
SLC8A2	0.10079
DSP	0.18479
PPP1R37	0.082444
OSBP	0.13194
PITX2	0.0
ADCY2	0.14484
DAAM1	0.14945999999999998
DOCK2	0.17962999999999998
TTBK2	0.13921
DUSP6	0.0
RPS6	0.0
EXT1	0.11425
PHF20	0.1392
RPS18	0.0
STXBP5L	0.15406
TFAP2A	0.055091999999999995
PCNA	0.0
YLPM1	0.17615
ERF	0.055062
CIT	0.18450999999999998
GNAO1	0.055101
MKRN1	0.08289400000000001
NR5A1	0.055127999999999996
ZBTB1	0.083111
KCNB2	0.10128999999999999
KCNC1	0.055148
GRIK2	0.13263
PKNOX1	0.08320599999999999
RELB	0.083219
ARRB1	0.083316
CAMTA2	0.15473
RAB8A	0.0
RAN	0.0
ATG4A	0.055179
PLXNA1	0.17033
CBX6	0.0
DLG5	0.16769
PHF8	0.12495999999999999
DDX4	0.13337000000000002
OPN1LW	0.0
PPP2CA	0.055359000000000005
PTGS2	0.10166
TPP2	0.15517
HUNK	0.10182999999999999
AP1B1	0.13327
AP2B1	0.13319
CBFA2T2	0.10192000000000001
ARHGAP5	0.13996
DBN1	0.11508
MSI1	0.08387
TENM3	0.18303
FCHO1	0.14081
HSPH1	0.13352
ST7	0.11515
TEAD3	0.08379500000000001
ITGB8	0.12564
SMAP1	0.083867
CCNL1	0.10216
SLC9A7	0.083946
EYA3	0.11515999999999998
VRTN	0.055584
CTDNEP1	0.0
RRAS2	0.0
NFATC3	0.13394
FBXO38	0.15204
MORF4L1	0.084133
CHRM4	0.0
HECTD2	0.13425
SBF1	0.1746
SLC44A1	0.11592000000000001
NKD1	0.084064
GNB2	0.055767
FAM135A	0.15642
ARPC4	0.0
NMNAT2	0.05594400000000001
NMT1	0.10269
ERBB4	0.1638
SESTD1	0.13441
ATRNL1	0.16714
PAPOLG	0.13488
DIP2B	0.17526
GIT2	0.13477
NCOA6	0.16732
AMOT	0.1162
PSIP1	0.11614000000000001
PDHA1	0.056023
CBLB	0.14175
EDA	0.0
SLC4A8	0.14764000000000002
HDGFRP3	0.0
RABEP1	0.14752
IWS1	0.12699000000000002
AGAP2	0.14211
TP63	0.12696
SLC7A1	0.084811
FOXO3	0.056282000000000006
ZIC2	0.0
ROR1	0.11675
SMAD1	0.056303
PPARGC1A	0.12689
MMP14	0.10325999999999999
SRGAP1	0.14781
CNNM2	0.10328
MEGF9	0.05625499999999999
GANAB	0.15754
RBL2	0.14829
RPS6KA4	0.12737
LRFN3	0.0
APEX2	0.0
MBD1	0.12729000000000001
HSPD1	0.085265
MPP1	0.056538
STX1B	0.056563999999999996
ACRC	0.056414
SWT1	0.13601
LPCAT3	0.10354000000000001
ATP6V0A1	0.14290999999999998
ATP6V0D1	0.056589999999999994
CPE	0.08557100000000001
DPP8	0.14313
PPP1R13B	0.14928
RALA	0.0
TERF2	0.08551900000000001
SAE1	0.056612
INHBB	0.0
WNT5A	0.0568
TRIM39	0.10418
L3MBTL3	0.13651
GPRASP2	0.056667999999999996
LSAMP	0.056736
SRPK2	0.12789
PABPC1	0.11782999999999999
FOXJ3	0.11789000000000001
NABP2	0.0
GRHL2	0.12829000000000002
GTF2I	0.11804
FGFR2	0.13692000000000001
HNRNPH3	0.085734
TRIM2	0.11778
TGFB3	0.056837
SLC8A1	0.11854
APPBP2	0.11859000000000001
HSP90B1	0.13725
RAB10	0.0
FBXO28	0.057147
SUGP1	0.11857000000000001
CHAMP1	0.086028
ODF1	0.0
LSM12	0.0
MCMBP	0.11864000000000001
MYO16	0.17878
ADCY1	0.14465
DCAF15	0.10514000000000001
FRYL	0.20128
RPL15	0.0
COPS6	0.057253
PKNOX2	0.08631
RBPMS	0.0
RPS10	0.0
TCF7L2	0.11922999999999999
ATAD2	0.17159000000000002
SPRY2	0.0
PLXNC1	0.17187
SLC4A4	0.1454
OMG	0.0
GMDS	0.08681
TAF7L	0.057448
BANP	0.10567
CDC27	0.13853
RFX1	0.14533
DPYSL2	0.10589000000000001
SPIN1	0.0
PPP1CA	0.057757
TAOK1	0.16541
FBXO42	0.11990999999999999
FBXO45	0.0
KCNH2	0.13054000000000002
LMX1A	0.087022
OGDH	0.15207
SLTM	0.16548
FMN2	0.16154000000000002
ADD2	0.13015
KCNN2	0.08719
VWC2	0.0
ERP44	0.08711100000000001
IQGAP1	0.18561
QRICH1	0.1309
SSRP1	0.1307
EIF3G	0.058025
RQCD1	0.057904
FAM193B	0.10659
DAPK1	0.16602
AFF2	0.1309
TARDBP	0.058053999999999994
ADAM23	0.15258
MTMR12	0.13945
NR0B1	0.0
PTK7	0.15225
ZNF770	0.08744600000000001
FHL1	0.0
RPS3A	0.0
PSMB1	0.0
NASP	0.13141
ARID3A	0.087574
RBM15	0.12046
GNA12	0.0
ARHGAP26	0.14701
DCUN1D1	0.058151
KDM1A	0.14687999999999998
KCNMA1	0.16272
XPOT	0.15828
SETD8	0.058136
INTS2	0.16353
AC005358.1	0.107
GRHL3	0.10715999999999999
PRR14L	0.16763
BAP1	0.12103
PSPC1	0.088138
ARNTL	0.121
ZFHX2	0.16322
GTF2A1	0.087875
CEP170B	0.15354
HAS2	0.088135
PDZD2	0.18849000000000002
PRICKLE2	0.13159
RAB7A	0.0
SIK2	0.14725
FAM196B	0.058514
TESK1	0.10768
CTBP1	0.058664999999999995
AGFG1	0.10739000000000001
SART3	0.15947999999999998
PSMA3	0.058546
SLC39A10	0.10747000000000001
ATP6V0B	0.0
SSH2	0.16385999999999998
FOXJ1	0.0
ZNF710	0.088245
FYN	0.12165999999999999
CNP	0.058882000000000004
PACS2	0.14875
RAPGEF6	0.17869000000000002
CLCN5	0.10787000000000001
PIK3C2B	0.18114
ARNT	0.14879
TLN2	0.20126
NRIP1	0.12186
RYR3	0.22328
KCND3	0.088568
LRCH1	0.14132999999999998
PTPN4	0.16430999999999998
ZNF182	0.058883000000000005
ASB7	0.058946000000000005
YEATS2	0.17590999999999998
STRN4	0.12215999999999999
CUL9	0.20057
NAA15	0.14885
DCAF8	0.14193
EML1	0.15494000000000002
RBBP7	0.058953
FLI1	0.088891
TMEM185B	0.0
ADAM17	0.1418
DENND4A	0.18153
IVNS1ABP	0.13349
FIGN	0.089124
MICAL3	0.18752
CRMP1	0.10879000000000001
AHCYL1	0.13371
KCNA4	0.059336
TBX3	0.089223
SLC1A3	0.089157
EHD1	0.059253999999999994
PLCG2	0.18249
CDK6	0.05940700000000001
COL12A1	0.21059
USP10	0.13401
BCL11B	0.089479
DBF4	0.12337999999999999
MFN2	0.13395
RIBC1	0.059490999999999995
PLS3	0.08982899999999999
ARIH2	0.1346
PYGO2	0.0
DCC	0.18387
CDC42BPA	0.19108
LASP1	0.059660000000000005
DIAPH2	0.14331
SP4	0.12349
KIAA1429	0.18398
FZD5	0.059745000000000006
SHE	0.08977
RND3	0.0
ATF2	0.10930999999999999
DDX1	0.15116
LEPR	0.16287000000000001
CLUH	0.16760999999999998
PPP6R3	0.15715
ST18	0.15758
RPL18	0.0
MAP4K5	0.15743
RAC2	0.0
PSMA1	0.059767999999999995
PSMA2	0.059859
PTP4A2	0.0
PTCHD1	0.059913
AMD1	0.059898
AF196779.12	0.0
BRINP1	0.12401
PUM2	0.16262000000000001
ERBB2IP	0.17612
PLXNB2	0.18991
TSHZ3	0.11024
PSAP	0.11027
SP8	0.0
CBX4	0.060071000000000006
C9orf172	0.090446
CHUK	0.15187
GRM4	0.1356
DPF1	0.11029000000000001
GTF3C2	0.16808
RAB11FIP4	0.12470999999999999
E2F7	0.13546
NISCH	0.16805
ZCCHC2	0.14435
EIF5	0.09062100000000001
RIMS1	0.19453
SENP1	0.14462
GRIK5	0.15154
IRAK1	0.090473
KIF5B	0.16827
ZFP36L2	0.0
GALNT13	0.11009000000000001
LOX	0.090525
PAK3	0.09099
IRS2	0.11048
PHF3	0.1857
PTPRZ1	0.19314
IKZF2	0.09085800000000001
REST	0.12487999999999999
UBE2D2	0.0
ARRDC3	0.091003
DLG1	0.1687
TMEM201	0.1108
CTPS1	0.13626
MEF2A	0.09107799999999999
MYO18A	0.19730999999999999
DDX3Y	0.0
KCNJ4	0.0
DLGAP4	0.13641
KIF3C	0.12531
SYT2	0.060409000000000004
UBE2I	0.0
TNRC18	0.18902
SIPA1L2	0.18367
RC3H1	0.17712999999999998
PITPNB	0.060582000000000004
ATP6V1B2	0.12529
RAPGEF4	0.17801
KLF12	0.060757000000000005
TOP2A	0.18699000000000002
SFRP1	0.0
LHX9	0.060782
FBXL3	0.060738
BAZ2B	0.20148
EPB41L2	0.15954000000000002
GK	0.11152999999999999
FAM60A	0.0
FMNL2	0.16495
ULK1	0.15954000000000002
MLLT1	0.09139800000000001
NSDHL	0.0
RYK	0.11168
CACNG8	0.0
CDC23	0.13735999999999998
CXorf22	0.11185
HNRNPF	0.0
C16orf72	0.060847000000000005
CNTNAP5	0.17845999999999998
DHX37	0.17032
YWHAG	0.0
ZBTB10	0.12633
CMTR1	0.16034
NRK	0.16549
NF1	0.21503000000000003
TFE3	0.061175
PDPK1	0.061032
CDH2	0.14706
DENND4B	0.17903
IKBKB	0.16637000000000002
UBE2E2	0.0
CYP26B1	0.061167
AHCYL2	0.13793
MAP7D1	0.14672000000000002
FST	0.061028
MCL1	0.0
ARNT2	0.14739000000000002
LDB1	0.092545
DNAJC7	0.12700999999999998
ZZEF1	0.21798
SLC6A6	0.12722999999999998
GMEB1	0.092389
SLC40A1	0.11256
GTF2H1	0.12728
RAB3GAP2	0.19133
AR	0.11254000000000002
SRSF3	0.0
RCOR3	0.1129
ZNF331	0.061467999999999995
GNAZ	0.0
IGFBP5	0.0
FAM50A	0.061537
RBM47	0.092829
CREB3L1	0.092863
PGD	0.11300999999999999
UPF3B	0.092796
DNAJC2	0.14784
BEND4	0.09289800000000001
GATA2	0.061466
SPATA2	0.061654999999999995
TUBB	0.061653999999999994
TSPAN14	0.061563
RAI14	0.16174000000000002
SCML1	0.0
PPM1E	0.11329000000000002
DLX1	0.0
STIM2	0.14829
PPEF1	0.11356
EEF1A1	0.061783000000000005
TRIM3	0.12783
STX1A	0.061846000000000005
ARHGEF17	0.1904
ERN1	0.16265
FAM160A2	0.14868
RPL9	0.0
SPEG	0.21218
FBXO3	0.12797
SATB1	0.14839000000000002
PPP2R2B	0.093025
TERT	0.15615
PRLR	0.11354000000000002
KAT2B	0.16312000000000001
MLXIP	0.14004
AKAP13	0.21068
PHF21B	0.11392000000000001
IL1RAPL2	0.093351
ERC2	0.16872
ZNRF3	0.1283
ATP13A1	0.1731
IKZF3	0.093413
UVRAG	0.13993
OPA1	0.18487
MYO5A	0.20811
RBM20	0.15700999999999998
CDH8	0.12905
KIAA1549	0.18223
LARGE	0.14955
MAP4K1	0.16883
RGS19	0.0
ATG5	0.062287999999999996
GOLGA2	0.17814000000000002
HNRNPC	0.062219000000000003
PURG	0.0
RPS6KA6	0.11427000000000001
KCNV1	0.062105999999999995
SEC61A1	0.11405
TSC22D4	0.0
STAT6	0.16417
FBXO22	0.062346000000000006
ELF3	0.094091
NDEL1	0.093891
PIGA	0.0
SH3PXD2A	0.16378
PPAT	0.11465
AP3D1	0.17879
BCR	0.17437
PLCB1	0.1863
KCMF1	0.062473
RPL11	0.0
SETX	0.20526999999999998
ZNF532	0.14991
ADD1	0.14101
EFNA5	0.0
NUP188	0.20437
SCAMP1	0.062562
SLC38A5	0.062672
RTN4RL1	0.0
SYNPO	0.11492999999999999
CSNK2A1	0.12992
SEC62	0.094293
C18orf8	0.15815
CYP46A1	0.1151
RTN1	0.11475999999999999
HDAC8	0.062526
TBX22	0.062543
LATS2	0.14121
C2CD2L	0.12986
PWWP2A	0.094313
GDF11	0.062815
PSMD14	0.062736
HSF5	0.094583
SEPHS1	0.062851
DPP9	0.16523
C7orf26	0.062804
H2AFY2	0.062859
SF3A1	0.15116
CALCRL	0.11528
ARF4	0.0
CNBP	0.0
ZBTB34	0.06275700000000001
CSMD3	0.23364000000000001
GON4L	0.20367000000000002
SMG6	0.18433
SRSF7	0.094935
ETV3	0.063039
KIAA1239	0.17656
FAR1	0.1155
SLC4A2	0.17155
RTN4R	0.0
NRP1	0.16608
FOSB	0.063229
REXO1	0.15205
RELL1	0.0
PTGER4	0.06324199999999999
HP1BP3	0.11615
MALT1	0.15195999999999998
BAHD1	0.13130999999999998
PPP2R5B	0.11619000000000002
AKAP11	0.18545
EOMES	0.11598
RRAGC	0.063299
PSMB5	0.0
ANTXR1	0.14272
SRF	0.063266
REPS1	0.16049000000000002
TOPAZ1	0.18592999999999998
SND1	0.17744000000000001
ILKAP	0.09552100000000001
DAG1	0.095513
PIAS3	0.13169
ZNF24	0.09553400000000001
CCT7	0.1166
CPEB4	0.14332
SKIL	0.13158
DOCK4	0.21563000000000002
ELL	0.13134
KLHL29	0.13142
CTC-432M15.3	0.19791
GNAQ	0.095822
IRX5	0.0636
KIAA0922	0.19856
SNX2	0.13198
HSPA12A	0.13218
CYFIP1	0.19334
TWF2	0.095919
MPRIP	0.17807
FOXF1	0.0
MAP3K3	0.15283
LPGAT1	0.096009
FAM171A1	0.14352
PRPF31	0.11697
DYNC1LI2	0.11672
ABHD17C	0.0
CHMP4B	0.0
NCAPG2	0.18286
EGLN1	0.063889
RS1	0.0
CS	0.13243
UBQLN4	0.11740999999999999
PCGF5	0.096221
CSTF3	0.16793
GGT7	0.13249
SEL1L	0.16818
PRMT8	0.096123
PDZRN3	0.14395
SUCO	0.18689
PPP2R1A	0.13253
GAB2	0.13299
GLRA2	0.064186
MID1	0.09647599999999999
PSMB3	0.0
EEA1	0.20505
MYO9A	0.22436
MYT1	0.17928
PPP6R1	0.16187
SPRTN	0.064101
TIAM1	0.19747
WDFY4	0.22714
GLTSCR1	0.14482
PANK4	0.15425999999999998
TLR7	0.096816
MYH11	0.2169
RAPGEF5	0.16888
ANKRD50	0.17464000000000002
BICD2	0.13337000000000002
FGF17	0.0
ANAPC1	0.2007
RFC1	0.18442999999999998
MET	0.18822
ZNF711	0.096964
SENP2	0.15466
KIT	0.16894
SMS	0.064342
CDC34	0.0
C3	0.20804
CNOT10	0.16241
ATXN1L	0.09690399999999999
NR6A1	0.11799000000000001
